,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NB: 2025/26 are interim figures,,,
,2010-11,,,,2011-12,,,,2012-13,,,,2013-14,,,,2014-15,,,,2015-16,,,,2016-17,,,,2017-18,,,,2018-19,,,,2019-20,,,,2020-21,,,,2021-22,,,,2022-23,,,,2023-24,,,,2024-25,,,,2025-26,,,
Site,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e
Adult Training Centre - Aspire - Bramley Fulfilling Lives,"99,469","71,388","28,081","47,339","103,812","76,668","27,144","47,145","94,552","69,554","24,998","43,132","97,125","68,820","28,305","44,648","95,690","69,065","26,625","46,442","94,200","60,142","34,058","41,831","78,686","54,849","23,837","30,981","95,889","68,511","27,378","31,836","97,120","72,458","24,662","26,814","90,712","65,932","24,780","22,629","80,757","58,155","22,602","18,357","85,077","61,819","23,258","17,624","88,271","60,390","27,881","17,452","79,112","57,206","21,906","16,382","91,580","61,572","30,009","18,060",86300.38848,69261.1,17039.28848,15275.16876
Parks and Countryside - Woodhouse Moor Park Tractor Shed,31,24,7,15,"1,146",672,474,522,494,392,102,226,35,35,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parks and Countryside - Yeadon Tarn - Gardeners Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parks and Countryside - Yeadon Tarn Activity Centre - Sailing Centre,"5,060","3,852","1,208","2,415","5,216","3,428","1,788","2,372","4,255","2,490","1,765","1,932","4,249","2,492","1,757","1,979","3,547","2,489","1,058","1,719","15,802","11,873","3,929","7,107","14,355","7,318","7,037","5,489","15,664","11,085","4,579","5,193","15,641","11,228","4,414","4,306","16,008","11,523","4,485","3,991","13,318","5,759","7,559","2,948","18,805","18,484",321,"3,987","1,481","1,220",261,290,"1,301",999,302,269,"1,343","1,099",244,271,2911,2558,353,515.247
Primary School - Aberford Church of England,"15,894","15,894",0,"7,714","112,748","83,693","29,055","51,199","66,290","40,841","25,449","30,125","58,295","36,426","21,869","27,036","60,750","34,655","26,095","29,189","57,144","40,170","16,974","25,560","59,569","25,826","33,743","22,504","60,699","40,770","19,929","19,974","59,380","39,039",20341.3,"16,250",54592.2,37657.3,16934.9,13573.40847,41922.4,26975.4,14947,9462.741266,42514,28238,14276,8756.46742,53277,30050,23227,10620.7835,58785,35075,23710,12172.28617,63603,41239,22364,12496.96295,7346,7346,0,1300.242
Primary School - Adel St John The Baptist Church of England,"75,628","54,511",21117,"36,001","59,728","39,577","20,151","27,161","89,462","43,687","45,775","40,489","76,637","43,588","33,049","35,752","76,338","41,670","34,668","36,619","73,642","31,578","42,064","31,928","66,803","33,743","33,061","25,526","72,917","53,739","19,178","24,321","67,559","49,656","17,903","18,632","65,965","48,332","17,633","16,465","56,436","39,840","16,596","12,812","66,988","49,514","17,474","13,892","66,441","49,480","16,961","13,081","66,103","48,298","17,805","13,688","55,418","41,295","14,123","11,050",53110,38149,14961,9400.47
Primary School - All Saints Church of England Primary and Nursery,104161,54487,49674,48898.21767,80480,52510,27970,36603.9049,"91,531","55,886","35,645","41,588","95,450","62,830","32,620","44,112","116,230","70,065","46,165","55,967","95,552","68,331","27,221","42,798","92,596","46,191","46,405","35,347","100,846","72,759","28,087","33,530","80,819","65,984","14,835","22,470","68,938","49,087","19,851","17,175","60,332","43,857","16,475","13,723","68,294","49,839","18,455","14,151","65,506","47,615","17,891","12,913","64,623","45,280","19,343","13,381","66,109","47,261","18,848","13,121",66799,47950,18849,11823.423
Primary School - Allerton Church of England,0,0,0,0,0,0,0,0,0,0,0,0,"62,945","24,663","38,282","29,908","140,327","96,887",43439.7,"67,965","146,453","102,188","44,264","65,469","145,454","101,677","43,777","57,286","158,752","115,789","42,963","52,868","165,187","119,121","46,067","45,494","190,056","145,458","44,598","47,577","136,147","95,717","40,430","30,900","148,003","109,889","38,114","30,703","140,599","100,488","40,112","27,738","149,755","108,660","41,095","31,009","157,795","115,293","42,502","31,394",163416.6,117949.2,45467.4,28924.7382
Primary School - Armley,"70,285","48,822","21,463","33,396","87,201","56,184","31,017","39,666","79,624","56,824","22,800","36,297","79,493","56,625","22,868","36,528","82,404","57,727","24,677","39,938","79,444","49,486",29957.5,"35,216","70,605","47,675","22,930","27,706","87,027","65,463","21,564","29,118","85,206","61,576",23629.9,"23,470",61958.5,61958.5,0,15836.5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Ashfield ,"68,025","50,936","17,089","32,445","66,245","45,538","20,706","30,111","78,242","54,050","24,192","35,641","80,226","58,353","21,873","36,806","78,728","56,407","22,321","38,196","75,751","54,027","21,724","33,922","68,288","48,003","20,286","26,911","63,268","46,695","16,574","21,107","58,952","44,181","14,771","16,282","58,319","42,659","15,660","14,555","51,889","37,568","14,321","11,799","55,987","38,354","17,633","11,554","65,472","49,549","15,924","12,879","18,745","18,745",0,"3,882",0,0,0,0,0,0,0,0
Primary School - Austhorpe,"99,694","82,762","16,932","47,819","108,935","67,387","41,548","49,575","101,975","54,153","47,822","46,215","89,318","52,265","37,053","41,597","93,958","52,127","41,831","45,098","97,327","73,062","24,265","43,767","91,605","43,462","48,143","34,834","99,478","71,256","28,221","33,039","41,942","41,942",0,"11,873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Bankside,0,0,0,0,"159,951","104,216","55,735","72,750","200,509","144,960","55,549","91,430","200,239","143,050","57,189","91,992","202,077","143,940","58,137","98,014","213,806","152,149","61,657","95,728","171,480","115,543","55,937","67,275","230,364","155,926","74,439","75,889","242,619","170,882","71,737","66,707","279,481","194,356","85,125","69,523","225,819","161,231","64,588","51,303","266,813","188,793","78,020","55,174","230,850","169,085","61,765","45,488","227,215","160,425","66,790","47,049","180,325","133,763","46,562","35,937",204035.7,139569.2,64466.5,36114.3189
Primary School - Bankside (AIP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,323,114,"9,518","5,960","3,558","3,102","16,707","11,488","5,219","4,586","17,713","11,925","5,788","4,397","18,351","11,163","7,188","4,129","17,606","11,263","6,343","3,618","13,982","9,289","4,693","2,768","15,254","9,786","5,468","3,159","18,171","12,208","5,963","3,583",16738,10006,6732,2962.626
Primary School - Barwick in Elmet Church of England,4262,4262,0,2068.39122,5519,3451,2068,2511.34591,7095,3593,3502,3212.92282,4818,3467,1351,2212.22442,57758,34873,22885,27813.54713,85914.9,56994,28920.9,38258.91371,81509.9,58547,22962.9,32197.12847,77657.8,58439.6,19218.2,25985.12165,75466.7,57021.7,18445,20855.67462,73608.5,55118.4,18490.1,18399.04495,66406.1,49263.7,17142.4,15125.18481,"77,012","58,266","18,745","15,997","71,559","54,161","17,398","14,076","65,791","50,559","15,233","13,623","49,870","35,934","13,937","9,907",0,0,0,0
Primary School - Beecroft,102221,70004,32217,48537.33609,92017,60472,31545,41847.6985,94821,44716,50105,42891.02972,58458,48252,10206,26539.71852,121429,77744,43685,58616.51959,105714,72336,33378,47186.38074,76988.1,23178,53810.1,28467.97366,105650.5,73301.1,32349.4,34926.87937,92918,70511.5,22406.5,25686.79171,82048.2,60067.8,21980.4,20477.84014,66495.3,45283.3,21212,15061.29252,"86,464","64,201","22,263","17,937","79,569","58,972","20,597","15,669","75,270","56,246","19,024","15,586","64,697","46,374","18,323","12,845",66905,48196,18709,11842.185
Primary School - Beeston,"56,034","34,482","21,552","26,477","53,406","36,710","16,696","24,275","59,978","37,864","22,114","27,270","75,640","46,464","29,176","35,119","70,183","52,531","17,652","34,123","53,052","34,638","18,414","23,597","48,039","34,571","13,468","18,980","55,079","41,246","13,833","18,416","61,656","45,984","15,672","17,022","64,636","49,149","15,487","16,173","49,382","37,691","11,691","11,270","51,038","39,959","11,079","10,627","52,560","39,958","12,602","10,337","37,018","31,738","5,280","7,665","54,477","39,238","15,238","10,821",55206,42582.2,12623.8,9771.462
Primary School - Beeston Hill St Lukes Church of England,"81,437","60,937","20,500","38,840","116,950","73,174","43,776","53,216","90,075","43,989","46,086","40,766","96,720","48,675","48,045","45,430","100,128","49,462","50,666","47,864","96,337","67,999","28,338","43,105","64,603","36,428","28,175","24,915","95,623","67,605","28,018","31,698","91,724","66,166","25,558","25,262","92,668","65,732","26,936","23,081","110,904","86,498","24,407","25,348","115,665","82,717","32,948","23,935","117,678","83,910","33,768","23,219","125,832","93,151","32,680","26,056","123,432","93,754","29,678","24,665",110795.9,78568.3,32227.6,19610.8743
Primary School - Beeston St Francis of Assisi Roman Catholic,"42,843","34,759","8,084","20,523","70,522","45,502","25,020","32,079","55,501","34,458","21,043","25,226","62,710","34,747","27,963","29,300","60,810","36,279","24,531","29,269","39,206","24,254","14,952","17,371","50,178","25,772","24,405","19,199","55,285","39,698","15,587","18,368","52,065","38,085","13,979","14,354","54,531","39,184","15,347","13,593","46,416","33,454","12,962","10,552","4,920","4,920",0,"1,045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Birchfield,77201,62578,14623,36980.05633,92674,63252,29422,42127.77504,"85,526","47,835","37,691","38,796","84,313","50,637","33,676","39,202","75,696","47,063","28,633","36,495","92,794","65,825","26,969","41,536","45,031","27,313","17,718","17,483","88,326","65,834","22,493","29,511","87,180","65,219","21,961","24,075","64,003","46,680","17,323","15,970","53,021","36,755","16,266","12,023","62,395","44,857","17,538","12,916","60,557","44,512","16,045","11,930","53,608","39,145","14,463","11,100","56,837","41,015","15,822","11,293",54377,38581,15796,9624.729
Primary School - Blackgates,123778,87240,36538,58855.4473,133411,92874,40537,60631.52244,126203,67957,58246,57209.00722,132697,74105,58592,61971.97732,123451,73221,50230,59406.01516,124586,93523,31063,56024.90452,104758,46216,58542,39624.32832,"130,605","94,709","35,896","43,457","48,878","48,878",0,"13,836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Blenheim,"95,786","95,786",0,"46,486","124,113","74,364","49,749","56,502","94,069","51,736","42,333","42,658","101,185","58,817","42,368","47,143","130,437","63,115","67,322","62,311","112,295","71,703","40,592","49,866","101,046","48,102","52,944","38,433","97,273","73,167","24,106","32,546","85,702","59,861","25,842","23,550","76,398","56,999","19,400","19,092","68,806","47,704","21,102","15,602","85,942","61,807","24,135","17,791","82,843","63,242","19,601","16,289","81,503","57,553","23,950","16,877","88,095","64,564","23,531","17,533",80381,57986,22395,14227.437
Primary School - Bracken Edge,0,0,0,0,0,0,0,0,"125,921","82,635","43,286","57,297","152,653","110,660","41,993","70,052","159,620","114,446","45,175","77,445","158,453","112,648","45,805","70,939","156,069","115,433","40,636","61,850","163,113","118,239","44,874","54,271","166,497","122,460",44037.7,"45,921",158162.5,118345.8,39816.7,39532.05192,127724.8,93823.1,33901.7,29072.2655,144109.1,105605.2,38503.9,29869.0363,127458.4,94932.7,32525.7,25093.32171,132060,94563.7,37496.3,27345.31982,143465.8194,103638.4194,39827.4,28507.78453,128196.5,93047.9,35148.6,22690.7805
Primary School - Bramham,30555,26608,3947,14697.36983,"36,431","26,563","9,868","16,547","29,782","22,513","7,269","13,595","42,637","35,369","7,268","19,348","37,566","37,566",0,"18,567","53,290","28,656","24,634","23,395","48,594","22,917","25,677","18,470","57,533","39,208","18,325","18,971","72,089","53,237","18,853","19,888","64,742","47,141","17,602","16,153","52,883","33,811","19,072","11,932","75,529","54,966","20,563","15,647","70,718","51,447","19,271","13,939","74,323","52,982","21,341","15,390","77,679","58,932","18,747","15,520",80569,59090,21479,14260.713
Primary School - Bramley,"113,008","79,108","33,900","53,716","127,298","80,919","46,379","57,915","120,209","86,580","33,629","54,810","98,948","70,465","28,483","45,469","117,213","82,840","34,373","56,831","28,317","29,305",-988,"13,137","64,428","35,476","28,953","24,796","118,110","84,477","33,633","39,219","74,644","74,644",0,"21,130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Bramley St Peters Church of England,"120,498","84,181","36,317","57,271","153,279","112,300","40,979","69,616","141,005","109,751","31,254","64,411","31,536","22,734","8,802","14,478","31,926","22,144","9,782","15,466","34,547","21,550","12,997","15,316","22,004","16,134","5,870","8,712","16,404","12,511","3,893","5,500","12,421","9,341",3080.3,"3,431",17547.7,10153.7,7394,4319.12288,16531.2,11259.8,5271.4,3744.386134,19007.7,11970.3,7037.4,3902.546211,19283.8,12041.5,7242.3,3828.27939,21628.6,12994.2,8634.4,4478.517241,27871.16129,17205.76129,10665.4,5450.228675,22584.6,16679.7,5904.9,3997.4742
Primary School - Broadgate,"124,782","93,930","30,852","59,532","150,762","96,578","54,184","68,584","152,537","68,986","83,551","68,955","124,947","53,390","71,557","59,152","98,969","45,431","53,538","47,199","193,333","115,431",77902.1,"85,451","142,016","89,006","53,010","55,311","200,408","146,060","54,348","66,733","219,633","156,859","62,774","60,447","224,289","154,100","70,189","55,752","220,063","149,012","71,052","49,827","230,762","152,137","78,625","47,508","218,913","149,477","69,436","43,284","225,633","152,914","72,718","46,721","242,708","163,836","78,872","47,883",259710.6,181564.9,78145.7,45968.7762
Primary School - Brodetsky,"158,360","117,434","40,926","75,492","173,780","122,361","51,419","78,967","168,276","121,322","46,954","76,728","255,512","168,262","87,251","118,082","265,131","189,483","75,647","128,617","280,149","201,443",78705.3,"125,536","207,077","160,677","46,400","82,519","165,432","119,779","45,653","55,032","194,265","127,698","66,567","53,162","246,202","180,301","65,902","61,449","214,371","158,987","55,384","48,826","247,461","180,229","67,233","51,269","218,733","161,673","57,060","43,080","220,838","162,035","58,803","45,728","207,853","149,197","58,656","41,273",260851.9,189330.8,71521.1,46170.7863
Primary School - Brudenell - Build 1,"91,609","74,217","17,392","43,880","84,986","49,527","35,459","38,701","80,249","45,805","34,444","36,415","76,830","40,882","35,948","35,980","83,647","53,560","30,087","40,378","39,850","39,850",0,"18,418","61,265","32,596","28,669","23,510","76,478","57,136","19,343","25,562","64,466","47,821","16,644","17,791","59,774","43,401","16,373","14,911","48,311","34,645","13,666","10,979","58,718","42,627","16,091","12,163","59,630","44,852","14,778","11,734","56,311","39,698","16,613","11,660","58,012","41,523","16,489","11,516",65210,45896,19314,11542.17
Primary School - Brudenell - Build 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,966,205,"8,961","6,571","2,390","1,857","8,235","5,825","2,410","1,625","8,331","6,081","2,250","1,725","7,167","4,981","2,186","1,418",8081,5574,2507,1430.337
Primary School - Brudenell - Build 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,609","7,726","4,883","2,585","18,238","13,692","4,546","3,589","18,890","13,773","5,117","3,912","18,266","13,517","4,749","3,639",9858,9858,0,1744.866
Primary School - Burley St Matthias Church of England,"87,719","48,489","39,230","41,266","89,745","62,926","26,819","40,783","84,440","53,193","31,247","38,390","77,570","50,804","26,766","35,862","80,840","45,261","35,579","38,815","65,929","47,740","18,189","29,560","60,999","31,134","29,866","23,328","66,814","49,082","17,731","22,275","65,554","48,710","16,844","18,094","65,664","48,446","17,218","16,397","59,824","43,529","16,295","13,608","67,840","50,977","16,863","14,085","69,394","51,164","18,230","13,669","67,542","48,533","19,009","13,986","68,492","48,886","19,606","13,592",69286,49565,19721,12263.622
Primary School - Calverley Church of England,"82,975","32,313","50,662","38,584","123,512","96,699","26,813","56,047","114,202","77,306","36,896","51,999","102,767","70,245","32,522","47,367","104,302","70,517","33,785","50,469","164,012","80,062","83,950","71,595","131,703","89,064","42,639","51,689","112,190","87,059","25,131","37,720","95,130","70,997","24,133","26,265","98,327","73,819","24,508","24,582","98,667","66,514","32,153","22,334","101,791","77,893","23,898","21,160","100,018","78,084","21,935","19,642","73,689","52,506","21,183","15,259","90,576","61,522","29,054","17,881",90342.7,67633.6,22709.1,15990.6579
Primary School - Carlton,88264.7,58746.7,29518,41853.97288,97376,67035,30341,44260.63857,112153,77373,34780,51086.92186,106482,74279,32203,49006.4637,104663,67287,37376,50532.08606,100786.7,60067,40719.7,44540.91912,78045.1,56848.1,21197,30876.27693,"97,696","73,861","23,834","32,713","103,035","73,045","29,990","28,342","105,625","76,612","29,014","26,346","86,106","58,376","27,730","19,498","108,612","78,524","30,088","22,491","93,882","65,464","28,419","18,544","96,677","68,342","28,335","20,019","97,498","67,843","29,655","19,296",99898.9,69193.2,30705.7,17682.1053
Primary School - Carr Manor Community School Primary Phase,0,0,0,0,0,0,0,0,"46,305","25,383","20,921","20,997","77,595","56,096","21,499","35,616","82,556","58,239","24,317","40,024","90,186","64,166","26,021","40,379","97,827","63,869","33,958","38,255","126,572","89,303","37,269","41,945","129,178","89,505","39,673","35,477","248,534","185,129","63,405","62,101","199,880","137,766","62,114","45,308","212,770","149,113","63,656","43,971","219,023","155,581","63,442","43,223","221,236","163,608","57,628","45,811","342,268","277,060","65,208","68,907",270723.9,174374.6,96349.3,47918.1303
Primary School - Castleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"134,411","96,192","38,220","44,636","134,718","96,110","38,608","37,074","144,831","101,381","43,450","36,043","123,662","86,558","37,104","28,058","144,896","102,179","42,717","29,956","142,813","100,931","41,883","28,191","148,327","104,647","43,680","30,714","144,574","101,517","43,056","28,640",138744.4,95657.7,43086.7,24557.7588
Primary School - Chapel Allerton,"150,967","107,936","43,031","71,835","187,102","134,182","52,920","85,001","188,887","135,084","53,803","86,110","171,597","123,054","48,543","78,811","166,097","117,550","48,547","80,538","154,448","98,699",55748.6,"68,589","125,035","88,026","37,009","49,282","119,699","86,321","33,378","39,795","116,121","85,914","30,207","32,041","109,651","79,586","30,065","27,351","84,030","58,641","25,389","19,062","109,417","78,758","30,659","22,651","123,278","91,630","31,649","24,273","107,378","77,030","30,348","22,235","109,631","70,680","38,951","21,529",84558.9,64452.2,20106.7,14966.9253
Primary School - Christ Church Upper Armley Church of England,"39,639","25,546","14,093","18,768","69,113","46,068","23,045","31,426","57,918","33,689","24,229","26,291","56,629","37,613","19,016","26,155","60,883","38,840","22,043","29,385","57,688","43,345","14,343","25,944","47,878","24,408","23,470","18,308","52,245","36,973","15,272","17,321","25,355","25,355",0,"7,177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Cobden,0,0,0,0,"51,981","19,443","32,538","23,757","86,194","55,196","30,998","39,200","104,832","65,866","38,966","48,601","113,321","75,497","37,824","54,797","98,262","66,555","31,707","43,826","90,434","56,504","33,930","35,211","123,741","90,282","33,460","41,211","114,728","79,003","35,725","31,495","110,748","82,026","28,722","27,662","76,230","53,944","22,286","17,309","74,946","54,891","20,055","15,533","71,147","51,646","19,501","14,025","68,501","49,156","19,345","14,184","66,925","48,705","18,219","13,309",62256.9,43199.9,19057,11019.4713
Primary School - Collingham Lady Elizabeth Hastings Church of England,"59,842","40,295","19,547","28,392","58,198","41,166","17,032","26,444","57,571","43,377","14,194","26,277","66,601","49,008","17,593","30,528","56,696","37,230","19,466","27,398","49,141","36,889","12,252","22,098","51,033","24,864","26,169","19,445","62,797","47,812","14,985","21,050","56,990","41,575","15,414","15,709","56,506","40,234","16,272","14,077","47,101","31,917","15,184","10,665","55,151","40,341","14,810","11,430","47,462","34,808","12,654","9,351","45,980","32,978","13,002","9,521","56,949","40,965","15,984","11,311",64290,46074,18216,11379.33
Primary School - Colton,"108,479","73,225","35,254","51,473","114,155","83,145","31,010","51,851","106,751","74,613","32,138","48,640","95,407","68,160","27,247","43,831","91,536","64,392","27,144","44,372","80,315","52,401","27,914","35,721","76,025","51,036","24,989","29,814","81,304","57,708","23,596","26,967","48,254","48,254",0,"13,659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primary School - Corpus Christi Roman Catholic,59031,33248,25783,27790.79203,61703,39720,21983,28068.04566,66806,44660,22146,30410.09328,69297,46724,22573,31971.5385,100876,61351,39525,48591.40501,67540,67540,0,31216.3126,"85,071","43,106","41,964","32,515","88,147","65,600","22,547","29,445","74,630","57,888","16,743","20,666","65,504","47,794","17,710","16,345","51,718","38,448","13,270","11,781","66,041","48,178","17,863","13,684","62,238","45,400","16,838","12,266","65,952","46,624","19,328","13,656","61,243","45,313","15,930","12,202",58693,43255,15438,10388.661
Primary School - Cross Gates,"77,159","51,871","25,288","36,605","95,463","70,961","24,502","43,349","90,912","63,126","27,786","41,417","86,938","61,660","25,278","39,962","85,810","59,293","26,517","41,562","19,237","19,237",0,"8,891","49,107","26,153","22,954","18,846","83,189","60,361","22,828","27,682","62,741","47,060","15,682","17,329","54,985","39,501","15,484","13,706","44,460","31,556","12,904","10,097","52,021","36,750","15,271","10,756","54,951","37,236","17,714","10,869","61,796","42,088","19,708","12,796","66,447","44,008","22,439","13,084",61925.9,41770.7,20155.2,10960.8843
Primary School - Crossley Street ,"96,927","67,639","29,288","46,065","107,263","75,018","32,246","48,745","105,319","75,249","30,070","48,012","102,512","73,972","28,539","47,059","101,004","69,822","31,183","48,922","96,430","68,640","27,790","43,176","84,657","58,740","25,917","33,315","98,279","72,073","26,206","32,756","96,217","70,805","25,412","26,538","90,714","63,854","26,859","22,583","77,366","53,233","24,133","17,535","91,141","65,435","25,706","18,865","83,610","58,322","25,288","16,515","82,102","58,617","23,485","17,001","80,978","57,477","23,501","16,060",77899.1,55023.4,22875.7,13788.1407
Primary School - Deighton Gates,"136,917","94,129","42,788","65,024","116,180","88,982","27,198","52,736","100,029","69,795","30,234","45,576","99,841","71,716","28,125","45,849","120,090","73,020","47,070","57,846","84,960","55,208","29,752","37,776","69,944","30,244","39,701","26,419","120,884","84,967","35,917","40,038","93,771","72,713","21,058","25,965","95,258","71,485","23,774","23,814","78,932","58,249","20,683","17,972","83,270","63,289","19,981","17,302","72,490","53,951","18,539","14,272","76,590","55,418","21,172","15,859","85,870","65,523","20,347","17,168",79683,60034,19649,14103.891
Primary School - Drighlington ,"98,755","68,219","30,536","46,911","129,505","90,000","39,505","58,858","125,326","88,802","36,524","57,121","118,236","83,279","34,957","54,377","124,111","84,055","40,056","60,059","100,910","66,502","34,408","44,914","101,572","69,153","32,419","39,892","124,620","91,398","33,222","41,536","120,368","88,227","32,141","33,190","116,201","86,517","29,684","29,034","81,413","55,964","25,449","18,451","100,708","73,975","26,734","20,877","100,956","74,154","26,802","19,890","103,923","74,151","29,772","21,519","103,061","75,091","27,969","20,498",107872,75355.7,32516.3,19093.344
Primary School - Farsley Springbank Junior,"93,393","65,497","27,896","44,397","93,749","63,605","30,144","42,619","101,033","71,859","29,174","46,053","98,348","70,913","27,435","45,150","94,758","65,984","28,774","45,912","150,474","90,167","60,307","66,524","119,860","96,992","22,868","48,005","120,093","87,813","32,279","40,009","122,769","90,377","32,392","33,862","116,608","84,469","32,139","29,083","100,368","71,513","28,854","22,799","113,226","83,522",29704.5,23478.39754,"108,300","79,530",28770.2,21337.02208,"105,203","77,040",28163.8,21784.23515,"104,892",74620.96129,30271.4,20808.30784,115285.4,81116,34169.4,20405.5158
Primary School - Farsley Westroyd Primary and Nursery,"59,055","32,766","26,289","27,786","97,007","73,222","23,785","44,042","80,530","57,295","23,235","36,708","78,087","57,657","20,430","35,783","77,355","52,072","25,283","37,423","61,785","58,834",2951,"28,408","75,132","44,612","30,520","29,112","96,348","73,531","22,816","32,309","88,436","64,858","23,578","24,386","91,382","66,071","25,311","22,789","87,057","63,333","23,724","19,803","93,615","70,148","23,467","19,433","86,775","63,235","23,540","17,103","84,376","61,066","23,310","17,471","75,442","55,811","19,632","15,030",70942.7,52081.6,18861.1,12556.8579
Primary School - Fieldhead Carr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131,738","66,065","65,673","41,816","119,556","90,537","29,019","33,046","112,632","81,077","31,554","28,080","86,013","62,259",23753.8,"19,559",93086.6,68917.6,24169,19307.07523,94301.3,68234,26067.3,18592.95852,98782.4,73173.7,25608.7,20454.67321,99347.05161,73235.75161,26111.3,19785.16247,99412.1,71050.3,28361.8,17595.9417
Primary School - Fountain,"112,517","87,091","25,426","53,760","134,095","100,114","33,981","60,888","130,817","81,388","49,429","59,460","114,414","78,657","35,757","52,713","137,438","99,531","37,907","66,714","115,033","62,766","52,267","50,547","90,077","60,320","29,757","35,316","115,104","84,009","31,095","38,336","111,206","80,328","30,879","30,631","126,322","95,030","31,292","31,585","91,671","61,651","30,020","20,747","103,036","73,364","29,672","21,315","101,315","69,756","31,559","20,024","101,740","72,762","28,979","21,067","92,302","64,328","27,974","18,270",20691.1,20691.1,0,3662.3247
Primary School - Gildersome,0,0,0,0,"75,461","24,004","51,457","34,522","144,859","104,915","39,944","66,057","134,071","97,058","37,013","61,531","124,404","86,523","37,881","60,273","129,719","91,919","37,800","58,060","124,192","88,984","35,207","49,043","128,048","95,497","32,551","42,787","105,051","76,995","28,056","28,966","95,915","69,932","25,982","23,932","86,986","63,443","23,543","19,790","93,322","68,026","25,296","19,336","95,814","69,619","26,195","18,887","95,551","70,079","25,472","19,785","81,589","58,609","22,980","16,202",92511.7,64230.4,28281.3,16374.5709
Primary School - Grange Farm,"140,363","84,707","55,656","66,268","155,160","106,868","48,292","70,525","153,011","104,778","48,233","69,687","143,002","100,571","42,431","65,774","146,655","98,887","47,768","70,954","32,172","32,172",0,"14,870","84,498","42,401","42,097","32,271","118,825","75,737","43,088","38,823","134,280","92,964","41,317","36,876","133,682","93,061","40,621","33,257","106,326","71,192","35,134","24,058","121,517","85,748","35,769","25,124","111,196","76,942","34,254","21,972","109,850","76,465","33,385","22,746","104,039","71,981","32,058","20,578",97116.9,67013.8,30103.1,17189.6913
Primary School - Great Preston Church of England,"124,679","91,045","33,634","59,389","120,916","86,306","34,610","54,936","125,248","89,898","35,350","57,103","126,358","93,600","32,758","57,888","121,257","84,439","36,818","58,752","128,207","89,969","38,238","57,339","113,474","78,861","34,613","44,663","125,583","88,616","36,967","41,618","116,203","81,841","34,362","31,950","120,762","86,026","34,736","30,087","115,131","82,400","32,731","26,160","121,945","85,237","36,708","25,197","116,654","84,974","31,680","22,992","125,606","87,125","38,482","26,009","158,253","118,448","39,805","31,570",129703.0169,99026.3,30676.71691,22957.43399
