Organisation Code,Organisation Label,Effective Date,Organisational Unit,Service Division Label,Category Internal Name,Purpose,Detailed Expenditure Code,Payment Date,Transaction Number,Irrecoverable VAT Amount,Amount,Capital Or Revenue,Beneficiary Name,Procurement Card
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment","Climate, Energy & Greenspaces",Transport & Vehicles?,Plant Spares,32046,27/02/2026,2602-08351,0.00,804.21,R,GIBSONS GARDEN MACHINERY LTD,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment","Climate, Energy & Greenspaces",Transport & Vehicles?,Plant Spares,32046,27/02/2026,2602-08352,0.00,541.62,R,GIBSONS GARDEN MACHINERY LTD,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment","Climate, Energy & Greenspaces",Transport & Vehicles?,Repair & Maintenance of Plant,32042,27/02/2026,2602-08353,0.00,396.59,R,GIBSONS GARDEN MACHINERY LTD,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Employees,Gratuities,30,19/01/2026,2602-08354,0.00,15.00,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Supplies and Services,Telephones,213,07/01/2026,2602-08355,0.00,10.00,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Supplies and Services,Telephones,213,23/01/2026,2602-08356,0.00,25.00,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults and Health,Services For Older People Under 65 P/Dis ,Supplies and Services,Telephones,213,24/01/2026,2602-08357,0.00,8.33,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Supplies and Services,Telephones,213,06/01/2026,2602-08358,0.00,15.00,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Supplies and Services,General Amenity For Clients/Residents,285,08/01/2026,2602-08359,0.00,8.33,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Supplies and Services,General Amenity For Clients/Residents,285,10/01/2026,2602-08360,0.00,8.33,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Appropriations,Children's Homes Clothing Allowance,608,01/01/2026,2602-08361,0.00,16.67,R,Giffgaff,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children and Families,Social Care ,Supplies and Services,General Amenity For Clients/Residents,285,02/12/2025,2602-08362,0.00,-9.80,R,Giftcard-Hub.Com,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing and Environment",Strategic Housing Partnership & Support ,Supplies and Services,Other Hired and Contracted Services,265,14/01/2026,2602-08363,0.00,25.00,R,Giftcards Group,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing and Environment",Strategic Housing Partnership & Support ,Supplies and Services,Other Hired and Contracted Services,265,16/01/2026,2602-08364,0.00,60.00,R,Giftcards Group,Yes
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,"Communities, Housing & Environment","Climate, Energy & Greenspaces",Supplies & Services?,Bought in Professional Services,25077,13/02/2026,2602-08365,0.00,500.10,R,Giftstones Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,City Development,Culture,Supplies & Services?,Resaleable Materials,22004,20/02/2026,2602-08366,0.00,2058.95,R,Giftstones Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,04/02/2026,2602-08367,0.00,28717.03,R,Giggles Day Nurseries Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,04/02/2026,2602-08368,0.00,19889.30,R,Giggles Day Nurseries Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,06/02/2026,2602-08369,0.00,27007.50,R,Giggles Day Nurseries Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Public Health Grant Funded Services,51001,13/02/2026,2602-08370,0.00,174.00,R,Giggles Day Nurseries Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Public Health Grant Funded Services,51001,20/02/2026,2602-08371,0.00,522.00,R,Giggles Day Nurseries Ltd,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,04/02/2026,2602-08372,0.00,27223.20,R,Giggles Day Nursery - Bramley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,04/02/2026,2602-08373,0.00,36657.60,R,Giggles Day Nursery - Bramley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,06/02/2026,2602-08374,0.00,17140.20,R,Giggles Day Nursery - Bramley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,13/02/2026,2602-08375,0.00,349.62,R,Giggles Day Nursery - Bramley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,13/02/2026,2602-08376,0.00,349.62,R,Giggles Day Nursery - Bramley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,13/02/2026,2602-08377,0.00,349.62,R,Giggles Day Nursery - Bramley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,04/02/2026,2602-08378,0.00,31999.20,R,Giggles Day Nursery - Morley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,04/02/2026,2602-08379,0.00,34039.20,R,Giggles Day Nursery - Morley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Service Provision - Other External Providers,52004,06/02/2026,2602-08380,0.00,12289.20,R,Giggles Day Nursery - Morley,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Social Work & Social Care Services,Third Party Payments?,Nursing Homes,51600,25/02/2026,2602-08381,0.00,5282.12,R,Gilby House Nursing Home,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Adults & Health,Provider Services,Third Party Payments?,Individually Agreed Fees & Enhancements,52030,20/02/2026,2602-08382,0.00,106.00,R,Gill Crawshaw,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,City Development,Active Leeds,Supplies & Services?,Bought in Professional Services,25077,05/02/2026,2602-08383,0.00,148.00,R,Gillian Hughes,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Supplies & Services?,Other Hired & Contracted Services,25065,11/02/2026,2602-08384,0.00,973.40,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Supplies & Services?,Other Hired & Contracted Services,25065,11/02/2026,2602-08385,0.00,1567.08,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,General External Residential Placements,52001,11/02/2026,2602-08386,0.00,142.60,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08387,0.00,110.44,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08388,0.00,691.04,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08389,0.00,773.96,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08390,0.00,35.65,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08391,0.00,142.60,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08392,0.00,142.60,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08393,0.00,29.76,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08394,0.00,1491.76,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08395,0.00,142.60,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08396,0.00,103.56,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08397,0.00,1879.92,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08398,0.00,1798.00,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08399,0.00,1798.00,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08400,0.00,142.60,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08401,0.00,142.60,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08402,0.00,1700.84,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08403,0.00,129.64,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08404,0.00,1675.48,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08405,0.00,1567.08,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08406,0.00,1619.76,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08407,0.00,1448.52,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08408,0.00,1448.52,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08409,0.00,29.76,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08410,0.00,34.72,R,Gipsil Limited,No
Http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds City Council,28/02/2026,Children & Families,Social Care,Third Party Payments?,Semi-Supported Independent Living,52020,11/02/2026,2602-08411,0.00,1661.40,R,Gipsil Limited,No
